FILENAME,websites,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
49076.txt,https://www.payback.de,21,www.payback.de,14,0,de,100,1,0.0326503,0.042915295,2,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,3180,17902,1,payback,100,100,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,192,1,9,279,0,11,1
840838.txt,https://www.esr.se,17,www.esr.se,10,0,se,100,1,0.0040185,0.065719567,2,1,0,0,0,4,0.235,0,0,0,0,0,1,0.059,1,641,6579,1,er,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,22,10,13,43,0,11,1
703696.txt,https://www.thecomeupshow.com,28,www.thecomeupshow.com,21,0,com,100,1,0.5229071,0.061310661,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1041,9381,1,themeupshow,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,27,8,19,109,7,113,1
50664.txt,https://www.mypaga.com,21,www.mypaga.com,14,0,com,100,1,0.5229071,0.058343838,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,655,236,1,mypaga,100,100,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,48,11,36,22,4,31,1
693351.txt,https://www.ratemyfishtank.com,29,www.ratemyfishtank.com,22,0,com,100,1,0.5229071,0.056645599,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,566,2104,1,ratemyfishtank,100,100,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,22,1,9,58,0,6,1
mw5jan1471.txt,https://www.support-lcioud-maps.info,35,www.support-lcioud-maps.info,28,0,info,53.59168242,0.421052632,0.0075051,0.05298709,4,1,0,0,0,20,0.571,0,0,0,0,0,3,0.086,1,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27421.txt,https://www.aucegypt.edu,23,www.aucegypt.edu,16,0,edu,100,1,0.0115013,0.051728068,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1899,36376,1,aucegypt,100,100,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,33,1,4,119,0,73,1
236628.txt,https://www.gaijindistribution.com,33,www.gaijindistribution.com,26,0,com,100,1,0.5229071,0.056860757,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,283,218,1,gaijindistribution,100,100,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,15,2,2,18,0,22,1
253876.txt,https://www.okulcep.com,22,www.okulcep.com,15,0,com,100,1,0.5229071,0.061738026,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,383,5381,1,okulcep,100,100,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,24,9,11,58,0,67,1
699525.txt,https://www.ccanactionfund.org,29,www.ccanactionfund.org,22,0,org,100,1,0.0799628,0.063512736,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,2179,27260,1,ccanactionfund,100,100,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,24,46,107,96,1,131,1
247821.txt,https://www.hollywoodkart.it,27,www.hollywoodkart.it,20,0,it,100,1,0.012178,0.053519467,2,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,843,6055,1,hollywoodkart,100,100,0,1,1,0,0,0,0,5,0,0,1,0,1,0,0,0,0,16,27,30,54,3,65,1
737150.txt,https://www.svetplus.com,23,www.svetplus.com,16,0,com,100,1,0.5229071,0.054166686,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1264,777,1,svetplus,100,100,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,61,15,37,133,1,2,1
167745.txt,https://www.glow-internet.com,28,www.glow-internet.com,21,0,com,100,0.692307692,0.5229071,0.063523304,3,1,0,0,0,14,0.5,0,0,0,0,0,2,0.071,1,863,457,1,glow-internet,100,100,1,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,71,4,6,86,0,8,1
7733247.txt,https://rebeccasokol.com/vystarcudisputetransfernow/,51,rebeccasokol.com,16,0,com,31.13230739,1,0.5229071,0.059277544,3,0,0,0,0,41,0.804,0,0,0,0,0,2,0.039,1,10,27368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475069.txt,https://www.jorritdijkstra.com,29,www.jorritdijkstra.com,22,0,com,100,1,0.5229071,0.055949279,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,990,14608,1,jorritdijkstra,100,100,0,1,1,0,0,0,0,6,0,1,1,1,0,0,0,0,1,9,22,76,75,1,87,1
477518.txt,https://www.nedsti.is,20,www.nedsti.is,13,0,is,100,1,0.0005417,0.0592126,2,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,429,300,1,nedst,83.33333333,83.33333333,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,20,8,14,54,2,5,1
803869.txt,https://www.coolyrockson.com,27,www.coolyrockson.com,20,0,com,100,1,0.5229071,0.069865252,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,1067,8047,1,olyrockson,83.33333333,83.33333333,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,22,32,45,103,4,114,1
439972.txt,https://www.lch.com,18,www.lch.com,11,0,com,100,1,0.5229071,0.062949014,3,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,2945,5077,1,lch,100,100,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,4,4,10,463,0,18,1
7969574.txt,https://kdjf32-yer334.web.app/,29,kdjf32-yer334.web.app,21,0,app,46.46464646,0.470588235,0.001502,0.02738606,3,1,0,0,0,13,0.448,5,0.172,0,0,0,3,0.103,1,108,8125,1,kdjf32-yer334web,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
249351.txt,https://www.monopoly-poker.com,29,www.monopoly-poker.com,22,0,com,100,0.642857143,0.5229071,0.065202226,3,1,0,0,0,15,0.517,0,0,0,0,0,2,0.069,1,251,5994,1,monopoly-poker,100,100,0,0,1,1,0,1,0,2,0,1,0,0,0,0,0,0,1,16,2,6,13,0,12,1
592030.txt,https://www.puptection.com,25,www.puptection.com,18,0,com,100,1,0.5229071,0.062725865,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1583,4106,1,puptection,100,100,0,0,1,0,0,0,0,4,0,1,1,1,0,0,1,0,1,26,1,7,142,9,150,1
791781.txt,https://www.emilymaletz.com,26,www.emilymaletz.com,19,0,com,100,1,0.5229071,0.060140354,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,2221,15823,1,emilymaletz,100,100,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,151,2,12,19,1,18,1
486420.txt,https://www.franksworld.com,26,www.franksworld.com,19,0,com,100,1,0.5229071,0.054703622,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1684,9381,1,franksworld,100,100,0,1,1,0,0,0,40,1,0,1,1,1,0,0,0,1,1,28,20,29,314,0,319,1
21885.txt,https://www.sae.org,18,www.sae.org,11,0,org,100,1,0.0799628,0.078233192,3,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,1213,3591,1,sae,100,100,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,14,2,11,131,0,55,1
8044954.txt,https://ipfs.io/ipfs/qmdpvrrdy3vngkuvvkg6guv4okfuxzxgya3cn9wamzkdu7/inndex.html,79,ipfs.io,7,0,io,10.10601953,1,0.0129268,0.033642594,2,0,0,0,0,60,0.759,6,0.076,0,0,0,5,0.063,1,9,87,1,ipfsipfsqmdpvrrdy3vngkuvvkg6guv4okfuxzxgya3cn9wamzkdu7inndexhtml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107946.txt,https://www.trash.net,20,www.trash.net,13,0,net,100,1,0.0384199,0.060749366,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,272,1819,1,trash,100,100,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,10,5,4,50,1,36,1
600675.txt,https://www.bessmccrary.com,26,www.bessmccrary.com,19,0,com,100,1,0.5229071,0.063496243,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,887,5788,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,25,16,28,38,0,43,1
8058360.txt,https://acessodasuafaturaluiza.com/?gclid=eaiaiqobchmio6sy5r3a_qivtobcch06zadreaayasaaegigvfd_bwe,97,acessodasuafaturaluiza.com,26,0,com,13.68233528,1,0.5229071,0.051413893,3,0,0,0,0,78,0.804,5,0.052,1,1,0,4,0.062,1,2,105,0,0,0,1.19047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96024.txt,https://www.diariodocentrodomundo.com.br,39,www.diariodocentrodomundo.com.br,32,0,br,100,0.88,0.0094423,0.066027153,2,2,0,0,0,25,0.641,0,0,0,0,0,2,0.051,1,1608,9381,1,diariodocentrodomundocom,0,0,1,1,1,0,0,1,0,4,0,1,1,0,0,0,0,0,1,69,13,26,168,0,178,1
236590.txt,https://www.dccreditunion.coop,29,www.dccreditunion.coop,22,0,coop,100,1,0.0001617,0.066636777,4,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,1215,9381,1,dccreditunion,100,100,1,1,1,0,0,0,0,5,0,1,1,1,0,1,1,0,1,18,6,13,98,0,108,1
389591.txt,https://www.fayettetribune.com,29,www.fayettetribune.com,22,0,com,100,1,0.5229071,0.059779262,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,4425,24737,1,fayettetribune,100,100,0,1,1,0,0,1,0,3,0,1,1,1,0,0,1,0,1,58,5,53,193,6,46,1
418912.txt,https://www.macraesbluebook.com,30,www.macraesbluebook.com,23,0,com,100,1,0.5229071,0.065334743,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,1151,285,1,macraesbluebook,100,100,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,6,7,110,4,6,1
158071.txt,https://www.fosslinux.com,24,www.fosslinux.com,17,0,com,100,1,0.5229071,0.054803996,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,5897,20637,1,fosslinux,100,100,0,1,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,57,11,13,140,8,142,1
8054190.txt,http://shorturl.at/hehjn,24,shorturl.at,11,0,at,67.24336794,1,0.0038776,0.051525283,2,0,0,0,0,15,0.625,0,0,0,0,0,2,0.083,0,9,79,1,shorturlhehjn,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
52235.txt,https://www.diariodepernambuco.com.br,36,www.diariodepernambuco.com.br,29,0,br,100,0.863636364,0.0094423,0.063155657,2,2,0,0,0,22,0.611,0,0,0,0,0,2,0.056,1,4076,2300,1,diariodepernamucocom,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,84,7,11,399,0,494,1
8000400.txt,https://moored-legendary-scorpio.glitch.me/rogk.htm,50,moored-legendary-scorpio.glitch.me,34,0,me,30.18339151,0.322580645,0.0036375,0.059776358,2,1,0,0,0,36,0.72,0,0,0,0,0,6,0.12,1,82,155,1,moored-legendary-scorpioglitchrogkht,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0
878415.txt,https://www.chase.worcs.sch.uk,29,www.chase.worcs.sch.uk,22,0,uk,100,0.4,0.028555,0.05794922,2,3,0,0,0,14,0.483,0,0,0,0,0,3,0.103,1,948,12143,1,chaseworcssch,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,18,19,25,118,7,127,1
575785.txt,https://www.kionix.com,21,www.kionix.com,14,0,com,100,1,0.5229071,0.060171261,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,4027,858,1,kionix,100,100,0,0,0,1,0,0,1,2,0,1,1,1,0,0,0,0,1,4,65,24,63,8,49,1
541769.txt,https://www.infocusnews.net,26,www.infocusnews.net,19,0,net,100,1,0.0384199,0.058386455,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1093,8047,1,infocusws,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,40,5,17,150,0,154,1
mw51479.txt,http://www.from-ia.com,21,www.from-ia.com,15,0,com,83.19559229,0.714285714,0.5229071,0.070120864,3,1,0,0,0,8,0.381,0,0,0,0,0,2,0.095,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795993.txt,https://www.pioneershospital.org,31,www.pioneershospital.org,24,0,org,100,1,0.0799628,0.064389491,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,987,9381,1,pioneershospital,100,100,0,1,1,0,0,1,1,3,0,1,0,1,0,0,1,0,1,10,6,9,127,2,159,1
58258.txt,https://www.coloradoindependent.com,34,www.coloradoindependent.com,27,0,com,100,1,0.5229071,0.067465318,3,1,0,0,0,21,0.618,0,0,0,0,0,1,0.029,1,4082,10844,1,loradoindependent,89.47368421,89.47368421,1,1,1,0,0,0,3,35,0,1,1,0,0,0,0,0,1,39,46,35,143,9,163,1
662197.txt,https://www.talleyupp.com,24,www.talleyupp.com,17,0,com,100,1,0.5229071,0.052948799,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,936,9381,1,talleyupp,100,100,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,17,20,34,54,0,65,1
mw36854.txt,http://www.applemusic.itemdb.com,31,www.applemusic.itemdb.com,25,0,com,64.64247215,0.647058824,0.5229071,0.05816212,3,2,0,0,0,18,0.581,0,0,0,0,0,2,0.065,0,16,50,1,applemusicitemdb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7971090.txt,https://fladestateins.com/4ecc9875-1bec-4eb4-b4b8-859e345aa26a,61,fladestateins.com,17,0,com,21.30321849,1,0.5229071,0.0395281,3,0,0,0,0,29,0.475,18,0.295,0,0,0,6,0.098,1,2,148,1,fladestateins4ecc9875-1bec-4eb4-b4b8-859e345aa26,0,97.95918367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389902.txt,https://www.oeticket.com,23,www.oeticket.com,16,0,com,100,1,0.5229071,0.071887182,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,9951,21457,1,oeticket,100,100,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,210,3,16,439,0,110,1
8054471.txt,https://fb-business-appeal-4d401.firebaseapp.com/,49,fb-business-appeal-4d401.firebaseapp.com,40,0,com,46.82012195,0.416666667,0.5229071,0.048525179,3,1,0,0,0,31,0.633,4,0.082,0,0,0,6,0.122,1,59,78,1,fb-business-appeal-4d401firebaseapp,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0
8063353.txt,https://ltauappkcx015.z16.web.core.windows.net/,47,ltauappkcx015.z16.web.core.windows.net,38,0,net,63.26758711,0.411764706,0.0384199,0.043356223,3,4,0,0,0,28,0.596,5,0.106,0,0,0,6,0.128,1,2,321,1,ltauappkcx015z16webcorewindows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806307.txt,https://www.belgian-beatles-society.com,38,www.belgian-beatles-society.com,31,0,com,100,0.347826087,0.5229071,0.063055455,3,1,0,0,0,23,0.605,0,0,0,0,0,3,0.079,1,374,4568,1,belgian-beatles-society,100,100,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,14,10,2,0,1,1
711342.txt,https://www.cartamz.com,22,www.cartamz.com,15,0,com,100,1,0.5229071,0.066096404,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1046,1193,1,cartamz,100,100,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,38,20,27,117,2,21,1
873574.txt,https://www.writegirl.org,24,www.writegirl.org,17,0,org,100,1,0.0799628,0.058350168,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,2484,15247,1,writegirl,100,100,1,0,1,0,0,1,0,2,0,1,1,1,0,0,1,0,1,33,2,16,69,6,39,1
112452.txt,https://www.parkdeanresorts.co.uk,32,www.parkdeanresorts.co.uk,25,0,uk,100,0.888888889,0.028555,0.062935622,2,2,0,0,0,18,0.562,0,0,0,0,0,2,0.062,1,4707,35060,1,parkdeanresortsco,0,0,0,1,1,0,0,1,0,2,0,1,0,0,0,1,1,0,1,10,6,6,552,0,228,1
767554.txt,https://www.borealisstringquartet.com,36,www.borealisstringquartet.com,29,0,com,100,1,0.5229071,0.060602241,3,1,0,0,0,23,0.639,0,0,0,0,0,1,0.028,1,226,233,1,borealisstringquartet,100,100,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,16,3,4,3,0,3,1
40539.txt,https://www.wipro.com,20,www.wipro.com,13,0,com,100,1,0.5229071,0.062687884,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,2628,700,1,wipro,100,100,1,0,1,1,0,1,0,12,0,1,0,0,0,1,0,0,1,50,14,21,135,1,15,1
848670.txt,https://www.bandungheritage.org,30,www.bandungheritage.org,23,0,org,100,1,0.0799628,0.056902569,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,598,2557,1,bandungheritage,100,100,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,12,0,1,0,0,10,1
137598.txt,https://www.transfergo.com,25,www.transfergo.com,18,0,com,100,1,0.5229071,0.065342741,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1701,9381,1,transfergo,100,100,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,28,9,26,129,0,174,1
437656.txt,https://www.iclr.co.uk,21,www.iclr.co.uk,14,0,uk,100,0.714285714,0.028555,0.064021892,2,2,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,1242,1454,1,iclrco,0,0,0,0,1,1,0,1,3,0,0,0,1,1,0,0,0,0,0,2,5,24,49,22,6,1
883301.txt,https://www.linjeflyg.info,25,www.linjeflyg.info,18,0,info,100,1,0.0075051,0.041166808,4,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,312,143,1,linjeflyg,100,100,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,7,0,10,1
7976787.txt,https://www.gambolthemes.net/wp-admin/mi/,40,www.gambolthemes.net,20,0,net,58.83180859,1,0.0384199,0.057171544,3,1,0,0,0,24,0.6,0,0,0,0,0,4,0.1,1,2,1339,1,gambolthemeswp-adminmi,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
8025323.txt,http://sculptedapeyachtclub.com,30,sculptedapeyachtclub.com,24,0,com,56.20667927,1,0.5229071,0.054149797,3,0,0,0,0,22,0.733,0,0,0,0,0,1,0.033,0,2,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237657.txt,https://www.jimmycarterlibrary.org,33,www.jimmycarterlibrary.org,26,0,org,100,1,0.0799628,0.057092487,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,1327,1064,1,jimmycarterlibrary,100,100,1,0,1,0,0,1,0,2,0,0,1,1,0,1,1,0,1,70,8,20,323,0,5,1
oph06166.txt,http://btweebley.weebly.com/,28,btweebley.weebly.com,20,0,com,58.61904762,0.625,0.5229071,0.052375592,3,1,0,0,0,18,0.643,0,0,0,0,0,3,0.107,0,13,97,1,btweebleyweebly,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462851.txt,https://www.haasjr.org,21,www.haasjr.org,14,0,org,100,1,0.0799628,0.059344971,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,1183,1162,1,haasjr,100,100,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,49,7,9,109,0,14,1
67260.txt,https://www.minipiginfo.com,26,www.minipiginfo.com,19,0,com,100,1,0.5229071,0.059656159,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,8597,42953,1,minipiginfo,100,100,0,0,1,0,0,1,0,5,0,1,0,1,1,0,1,0,1,12,17,20,605,1,11,1
60124.txt,https://www.visa-algerie.com,27,www.visa-algerie.com,20,0,com,100,0.666666667,0.5229071,0.064896529,3,1,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,1776,4679,1,visa-algerie,100,100,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,45,2,7,122,0,131,1
228345.txt,https://www.access-cu.com,24,www.access-cu.com,17,0,com,100,0.777777778,0.5229071,0.070784391,3,1,0,0,0,10,0.417,0,0,0,0,0,2,0.083,1,228,1056,1,access-cu,100,100,0,1,1,0,0,1,0,2,0,1,1,1,1,1,0,0,0,1,2,7,50,4,9,1
239583.txt,https://www.animalclinic.cz,26,www.animalclinic.cz,19,0,cz,100,1,0.0036307,0.064150759,2,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,530,957,1,animallini,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,14,7,11,83,1,88,1
507899.txt,https://www.tysontalk.com,24,www.tysontalk.com,17,0,com,100,1,0.5229071,0.059530909,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,998,8047,1,tysontalk,100,100,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,40,7,12,176,3,180,1
139754.txt,https://www.gw.govt.nz,21,www.gw.govt.nz,14,0,nz,100,0.714285714,0.0019933,0.04190305,2,2,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,2656,343,1,gwgovt,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,13,1,6,135,0,15,1
646608.txt,https://www.coffeevalve.com,26,www.coffeevalve.com,19,0,com,100,1,0.5229071,0.061138344,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,399,1136,1,ffeevalve,81.81818182,81.81818182,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,13,1,1,19,0,25,1
242845.txt,https://www.smifs.com,20,www.smifs.com,13,0,com,100,1,0.5229071,0.060884732,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,1520,3479,1,smifs,100,100,1,0,1,0,0,1,0,2,0,1,0,1,0,1,1,0,1,17,0,10,49,4,125,1
445725.txt,https://www.sciencenorth.ca,26,www.sciencenorth.ca,19,0,ca,100,1,0.0101825,0.06730591,2,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1553,2537,1,sienenorth,0,0,1,0,1,0,0,1,0,3,0,1,1,0,0,0,1,0,1,29,2,5,77,0,49,1
566980.txt,https://www.happyfrog2011.com,28,www.happyfrog2011.com,21,0,com,100,1,0.5229071,0.037319543,3,1,0,0,0,11,0.393,4,0.143,0,0,0,1,0.036,1,2024,5879,1,happyfrog2011,100,100,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,70,21,42,275,1,287,1
8025110.txt,https://www.ioginunlcovlabcp.com/,32,www.ioginunlcovlabcp.com,24,0,com,50,1,0.5229071,0.058690533,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,9,100,1,ioginunlcovlabcp,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
oph08010.txt,https://icsauth-app04.com/plsiodcc/2c347a8,42,icsauth-app04.com,17,0,com,30.25210084,0.769230769,0.5229071,0.045997493,3,0,0,0,0,23,0.548,7,0.167,0,0,0,4,0.095,1,9,93,1,icsauth-app04plsiodcc2c347a8,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
686981.txt,https://www.opensource-socialnetwork.org,39,www.opensource-socialnetwork.org,32,0,org,100,0.583333333,0.0799628,0.066612079,3,1,0,0,0,25,0.641,0,0,0,0,0,2,0.051,1,429,937,1,opensource-socialnetwk,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,11,3,9,36,3,47,1
254796.txt,https://www.wearesas.com,23,www.wearesas.com,16,0,com,100,1,0.5229071,0.070155153,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1111,11426,1,wearesas,100,100,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,32,10,48,67,2,71,1
763568.txt,https://www.mccain-inc.com,25,www.mccain-inc.com,18,0,com,100,0.7,0.5229071,0.070783804,3,1,0,0,0,11,0.44,0,0,0,0,0,2,0.08,1,1284,6533,1,mccain-inc,100,100,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,33,10,14,114,0,121,1
242775.txt,https://www.iksv.org,19,www.iksv.org,12,0,org,100,1,0.0799628,0.051713486,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,2108,4494,1,iksv,100,100,1,0,1,0,0,1,0,4,0,1,0,0,0,1,0,0,1,44,18,42,66,1,93,1
43100.txt,https://www.gonzaga.edu,22,www.gonzaga.edu,15,0,edu,100,1,0.0115013,0.056011567,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1689,512,1,gonzaga,100,100,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,4,3,18,198,47,197,1
8024515.txt,https://shachihata.xyz/mtb/,26,shachihata.xyz,14,0,xyz,63.61273554,1,0.0017496,0.045285718,3,0,0,0,0,16,0.615,0,0,0,0,0,2,0.077,1,11,85,1,shachihatamtb,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108985.txt,https://www.ica.art,18,www.ica.art,11,0,art,100,1,0.0002861,0.072248404,3,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,1281,3257,1,ica,100,100,1,0,1,1,0,1,0,6,0,1,1,0,0,0,0,0,1,11,21,8,63,0,6,1
79082.txt,https://www.adamspiers.org,25,www.adamspiers.org,18,0,org,100,1,0.0799628,0.064209171,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,119,117,1,adamspiers,100,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,21,1
427640.txt,https://www.bensing-thomasfuneralhome.com,40,www.bensing-thomasfuneralhome.com,33,0,com,100,0.72,0.5229071,0.061065072,3,1,0,0,0,26,0.65,0,0,0,0,0,2,0.05,1,1910,28669,1,bensing-thomasfuneralhome,100,100,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,31,10,12,52,5,12,1
